person_id,event_id,event_name,date
89165,7498,"Rocky's Lemma of Innovation Prevention
",20171107
89168,7758,"        other.
",20180317
89168,2595,"soap bubble?
",20170924
89180,5702,"Screw up your courage!  You've screwed up everything else.
",20170114
89180,2513,"Excellent day to have a rotten day.
",20170602
89188,7990,"You will be a winner today.  Pick a fight with a four-year-old.
",20170527
89199,4675,"                -- Dr. Who
",20180119
89199,1107,"Our country has plenty of good five-cent cigars, but the trouble is
",20170920
89199,7258,"When you do not know what you are doing, do it neatly.
",20170204
89200,4112,"How long a minute is depends on which side of the bathroom door you're on.
",20170914
89200,9007,"miss
",20171212
89200,8421,"                -- Mark Twain
",20170422
89201,7259,"                -- Maxwell Smart
",20170915
89202,5149,"                -- G. B. Shaw
",20180309
89202,2306,"Wasting time is an important part of living.
",20180216
89202,232,"Artistic ventures highlighted.  Rob a museum.
",20170509
89217,3471,"that I can.""
",20170805
89226,6702,"
",20170920
89226,446,"visible signs of his divine right to be blown skyhigh with a dynamite
",20171101
89226,2993,"sane.""
",20171027
89231,6702,"Egotism is the anesthetic given by a kindly nature to relieve the pain
",20170516
89232,4194,"Don't worry over what other people are thinking about you.  They're too
",20170304
89232,6852,"harder.
",20171030
89237,3737,"                -- Ambrose Bierce
",20170203
89237,9159,"        History doesn't repeat itself -- historians merely repeat each
",20170705
89248,5157,"You've been leading a dog's life.  Stay off the furniture.
",20171012
89248,8040,"Down with categorical imperative!
",20170207
89257,5829,"by the number of people in the group.
",20170223
89262,7994,"It's because I try to put every possible syllable into that last line
",20170421
89265,7113,"In the long run, every program becomes rococo, and then rubble.
",20170514
89265,1202,"See how it runs!  See how it runs!
",20180219
89266,6131,"""Why be a man when you can be a success?""
",20170706
89271,9427,"out of Casablanca and the Germans have outlawed miracles.""
",20170902
89271,1104,"The answer is 42.
",20170110
89271,3745,"it's because they were up all night.
",20171031
89293,6178,"                -- Bert Whitney
",20170728
89293,8176,"                -- Oscar Wilde
",20170227
89293,3484,"None.  The Universe spines the bulb, and the Zen master stays out of
",20171127
89298,8476,"Nostalgia isn't what it used to be.
",20180210
89298,2834,"computer science languages.  Strong typing is for people with weak memories. 
",20170127
89298,3204,"retail.""
",20180110
89300,4062,"Christ: A man who was born at least 5,000 years ahead of his time.
",20171113
89301,9288,"""Arguments with furniture are rarely productive.""
",20180401
89304,9167,"incompetent many for appointment by the corrupt few.
",20180429
89304,4982,"otherwise require harder thinking.
",20171004
89313,1581,"                -- Kehlog Albran
",20170330
89313,7257,"bomb.
",20170909
89343,4612,"        But the good ones I've seen
",20170715
89343,8538,"43rd Law of Computing:
",20171207
89372,9137,"Help a swallow land at Capistrano.
",20171207
89392,3878,"Naeser's Law:
",20170604
89392,1604,"Screw up your courage!  You've screwed up everything else.
",20170815
89405,1001,"        Its syntax worse than JOSS;
",20171022
89405,6437,"A year spent in artificial intelligence is enough to make one believe
",20170724
89407,5972,"                -- Woody Allen.
",20170724
89407,690,"Nature and nature's laws lay hid in night,
",20170121
89407,2270,"        A new hydrocarbon
",20170614
89410,4982,"
",20170628
89410,8421,"        But she started absorbin'
",20170513
89435,6969,"                -- Mark Twain
",20170224
89440,9559,"Message will arrive in the mail.  Destroy, before the FBI sees it.
",20170921
89446,7459,"                -- Bellamy Brooks
",20180407
89458,7780,"                -- John Barrymore's dying words
",20170211
89458,9917,"As Will Rogers would have said, ""There is no such things as a free
",20171010
89458,2501,"And since then has never benzene.
",20171108
89466,1066,"When the government bureau's remedies do not match your problem, you
",20170214
89466,2502,"System/3!
",20170526
89466,1104,"Accordion: A bagpipe with pleats.
",20180415
89475,2272,"                -- Anatole France
",20180424
89479,3009,"Adolescence: The stage between puberty and adultery.
",20170424
89484,2274,"One of the oldest problems puzzled over in the Talmud is: ""Why did God
",20170403
89484,8859,"Every program is a part of some other program, and rarely fits.
",20171205
89495,18,"Afternoon very favorable for romance.  Try a single person for a
",20170127
89495,7271,"nothing of interest is easy.
",20180214
89502,4491,"100 blocks of crud!
",20170112
89509,1066,"World War IV will be fought with sticks and stones.""
",20180430
89509,6789,"find at least two human errors, including the error of blaming it on
",20170131
89516,9712,"                -- Oscar Wilde
",20170810
89519,4235,"World War IV will be fought with sticks and stones.""
",20170505
89524,845,"                -- Kehlog Albran
",20180412
89524,8491,"shoes.
",20180429
89531,4674,"writing.
",20170912
89555,134,"Kin: An affliction of the blood
",20170317
89559,9630,"Faith is the quality that enables you to eat blackberry jam on a picnic
",20171118
89561,3463,"Do not take life too seriously; you will never get out if it alive.
",20170918
89561,9145,"Faith is the quality that enables you to eat blackberry jam on a picnic
",20170712
89577,3213,"        When it's converted to energy?
",20180108
89587,3362,"        The apple fermented
",20170906
89590,2218,"                -- Senator Soaper
",20170305
89590,7474,"Cigarette: A fire at one end, a fool at the other, and a bit of
",20170828
89614,1728,"                even.
",20180202
89614,363,"He did his very best to make
",20170201
89614,4659,"The meek shall inherit the earth -- they are too weak to refuse.
",20170421
89630,5914,"Horse sense is the thing a horse has which keeps it from betting on
",20180217
89668,6154,"""That must be wonderful!  I don't understand it at all.""
",20180129
89668,1782,"The IQ of the group is the lowest IQ of a member of the group divided
",20171016
89668,5323,"Others will look to you for stability, so hide when you bite your
",20170225
89670,1046,"You can measure a programmer's perspective by noting his attitude on
",20170316
89704,9956,"a cynic's eyes to improve his vision.
",20180115
89706,8068,"If the input was short of exact.
",20170626
89706,5023,"There's no point in being grown up if you can't be childish sometimes.
",20171104
89721,6262,"Do something unusual today.  Pay a bill.
",20171216
89721,9669,"Let others think his heart is big,
",20180126
89721,7929,"        Unless the results are known in advance, funding agencies will
",20171007
89737,1028,"Keep grandma off the streets -- legalize bingo.
",20170401
89737,5748,"                -- Salvor Hardin
",20170128
89749,6185,"Admiration: Our polite recognition of another's resemblance to
",20171212
89752,4534,"Paranoia is simply an optimistic outlook on life.
",20170530
89753,7113,"As far as the laws of mathematics refer to reality, they are not
",20170613
89753,3115,"It's not that I'm afraid to die.  I just don't want to be there when it
",20180128
89755,9712,"Every program has (at least) two purposes: the one for which it was
",20170427
89755,8455,"out of Casablanca and the Germans have outlawed miracles.""
",20170512
89755,3463,"Limericks are art forms complex,
",20170228
89767,2206,"God did not create the world in 7 days; he screwed around for 6 days
",20170928
89767,5023,"There is no time like the present for postponing what you ought to be
",20170309
89781,4723,"                -- Kehlog Albran
",20170205
89781,8925,"
",20170712
89781,8777,"Lie: A very poor substitute for the truth, but the only one discovered
",20180408
89782,339,"100 blocks of crud!
",20180129
89782,2420,"Accuracy: The vice of being right
",20171224
89785,4143,"annoying than the piano when played by a sister or near relation.
",20170711
89785,7257,"Things are more like they used to be than they are now.
",20180304
89785,9,"debugging sessions.
",20180327
89794,816,"every six months.
",20171103
89794,1811,"A banker is a fellow who lends you his umbrella when the sun is shining
",20170925
89794,4461,"Whether you can hear it or not
",20171225
89800,3007,"Beware of the Turing Tar-pit in which everything is possible but
",20180218
89802,1144,"
",20170302
89802,6077,"Real Programmers don't document.  Documentation is for simps who can't read the
",20170514
89804,8004,"Is it possible that software is not like anything else, that it is
",20170911
89807,1973,"with a large fortune.""
",20170525
89807,1016,"retail.""
",20170409
89807,9053,"change.
",20180210
89808,8383,"He sure is a fun god
",20171231
89811,1087,"there is nothing in it.
",20170612
89811,6521,"                -- John O'Hara
",20170402
89811,4219,"You can create your own opportunities this week.  Blackmail a senior
",20170923
89814,7416,"conventional thing to happen to him.
",20170715
89818,3471,"Fifth Law of Applied Terror:
",20171029
89818,916,"""Arguments with furniture are rarely productive.""
",20171003
89818,9791,"        Make it possible for programmers to write in English and you
",20170514
89829,7364,"Only God can make random selections.
",20180123
89848,4576,"Xerox does it again and again and again and ...
",20171202
89848,6656,"   San Francisco?
",20180205
89848,8468,"And this was very odd, because it was
",20170111
89851,1859,"
",20171227
89851,9974,"It never does quite what I want
",20180306
89863,9784,"Earn cash in your spare time -- blackmail your friends.
",20170113
89863,7504,"I wish that they would sell it.
",20170914
89863,8642,"programming.
",20180404
89894,703,"99 blocks of crud on the disk,
",20180410
89897,3357,"mistake when you make it again.
",20180414
89904,1794,"Absent: Exposed to the attacks of friends and acquaintances; defamed;
",20170412
89904,777,"Dealing with failure is easy:  Work hard to improve.  Success is also
",20170307
89904,9406,"Condense soup, not books!
",20170613
89905,7182,"""Matrimony isn't a word, it's a sentence.""
",20180127
89905,4754,"Cynic: One who looks through rose-colored glasses with a jaundiced eye.
",20170804
89912,5383,"There's only one way to have a happy marriage and as soon as I learn
",20170802
89912,5922,"Half Moon tonight.  (At least its better than no Moon at all.)
",20171202
89912,9319,"Why did the Lord give us so much quickness of movement unless it was to
",20180312
89916,4072,"""All my friends and I are crazy.  That's the only thing that keeps us
",20171113
89936,1581,"effort to teach them good manners.
",20170325
89936,4017,"A computer, to print out a fact,
",20171030
89936,9150,"Another good night not to sleep in a eucalyptus tree.
",20171031
89951,8622,"Good news.  Ten weeks from Friday will be a pretty good day.
",20180106
89951,3997,"Afternoon: That part of the day we spend worrying about how we wasted
",20171005
89956,7227,"Gravity is a myth, the Earth sucks.
",20170706
89956,587,"Real Programmers don't play tennis, or any other sport that requires you to
",20170323
89956,6625,"A city is a large community where people are lonesome together
",20170514
89971,9137,"Cleveland still lives.  God _m_u_s_t be dead.
",20180104
89975,6589,"Computer programmers do it byte by byte
",20180103
89975,3607,"Help a swallow land at Capistrano.
",20170706
89997,129,"None.  The Universe spines the bulb, and the Zen master stays out of
",20170525
89997,792,"Never try to outstubborn a cat.
",20170312
89997,2033,"ends.
",20180314
89998,7478,"aloud what the country could do under first-class management.
",20170926
90006,3589,"                -- Charlie McCarthy
",20171010
90006,9335,"Will divide, multiply, and subtract.
",20171117
90022,6845,"                -- John Ciardi
",20180225
90022,1266,"Surprise due today.  Also the rent.
",20170202
90029,1728,"people.
",20170501
90029,5843,"coughing.""
",20170810
90034,2092,"        Johnny's so long at the fair.
",20171208
90034,3251,"Future looks spotty.  You will spill soup in late evening.
",20170306
90034,9192,"Van Roy's Law:
",20170305
90049,6015,"What nobody is sure about.
",20170513
90049,2264,"                -- Anatole France
",20171005
90049,6505,"visible signs of his divine right to be blown skyhigh with a dynamite
",20171004
90058,8698,"programming.
",20171026
90058,8925,"Paranoia is simply an optimistic outlook on life.
",20180130
90058,6993,"there is nothing in it.
",20171231
90072,7711,"Reality is an obstacle to hallucination.
",20170907
90072,4837,"                -- Kehlog Albran
",20180421
90077,9222,"full days you don't get.  Try to avoid Februarys whenever possible.
",20170826
90077,1056,"                -- Paul McCracken
",20171114
90077,649,"                -- Mark Twain
",20180415
90080,6884,"have a lucky day this year.
",20180418
90090,2021,"Razors pain you;
",20170929
90090,9373,"                -- Bruce Leverett
",20170119
90090,2089,"Day of inquiry.  You will be subpoenaed.
",20170508
90096,4240,"It seems like the less a statesman amounts to, the more he loves the
",20180303
90097,1046,"        other.
",20180125
90105,2295,"I can resist anything but temptation.
",20171108
90133,5715,"In English, every word can be verbed.  Would that it were so in our
",20170907
90133,104,"Just because you're paranoid doesn't mean they AREN'T after you.
",20170613
90133,9520,"Corner, Vermont.""
",20171115
90134,5517,"                -- Bert Whitney
",20170409
90134,1393,"God is a comic playing to an audience that's afraid to laugh
",20171006
90150,7466,"fortune: Segmentation violation -- Core dumped
",20170610
90150,1859,"Minnie Mouse is a slow maze learner.
",20171014
90161,6894,"nothing of interest is easy.
",20170728
90161,8504,"poor, to sleep under the bridges, to beg in the streets, and to steal
",20170821
90168,1599,"Real Programmers don't document.  Documentation is for simps who can't read the
",20171219
90171,1143,Groovin' Graph Gathering,20171115
90171,1143,Groovin' Graph Gathering,20170130
90171,1143,Groovin' Graph Gathering,20170813
90177,9053,"Only adults have difficulty with childproof caps.
",20171123
90177,4240,"You cannot kill time without injuring eternity.
",20170816
90195,315,"Assure us that it must be so.
",20170323
90195,7245,"                -- D. J. Hicks
",20171123
90217,3362,"at the steam fitters' picnic.
",20170414
90227,2806,"     ""Like a bowl of sour cream?"" asked the other.  ""Why?""
",20180501
90251,5727,"Worst Vegetable of the Year: The brussels sprout.  This is also the
",20180425
90251,3992,"""Why isn't there a special name for the tops of your feet?""
",20170202
90272,8629,"but that's because it's the best book on anything for the layman.
",20171217
90272,9347,"How many tech writers does it take to change a lightbulb?
",20170206
90272,2153,"will be temporarily canceled.
",20171222
90284,6127,"make the rubble bounce""
",20180318
90284,9105,"Coward: One who in a perilous emergency thinks with his legs.
",20180423
90284,2035,"What garlic is to salad, insanity is to art.
",20170905
90286,4965,"Fifth Law of Applied Terror:
",20170125
90286,9768,"full days you don't get.  Try to avoid Februarys whenever possible.
",20170926
90286,4723,"                -- Salvor Hardin
",20180113
90290,1390,"Dealing with failure is easy:  Work hard to improve.  Success is also
",20170314
90297,6129,"Flappity, floppity, flip
",20180304
90306,5383,"To prove this to yourself, try opening the refrigerator door before
",20170818
90306,6236,"will be temporarily canceled.
",20170203
90313,8883,"A baby is an alimentary canal with a loud voice at one end and no
",20180103
90313,7523,"Genius may have its limitations, but stupidity is not thus
",20171007
90313,6571,"Screw up your courage!  You've screwed up everything else.
",20170513
90318,1290,"Never call a man a fool; borrow from him.
",20180306
90333,3322,"poor, to sleep under the bridges, to beg in the streets, and to steal
",20170925
90342,2652,"somehow enobled and none dare criticize it.
",20180104
90342,1288,"Ban the bomb.  Save the world for conventional warfare.
",20170815
90342,6517,"A Law of Computer Programming:
",20170325
90347,3629,"Excellent day to have a rotten day.
",20171213
90347,4059,"At the source of every error which is blamed on the computer you will
",20180221
90348,6131,"        (Waiter exits, returns)
",20170603
90348,9046,"God made the Idiot for practice, and then He made the School Board
",20171019
90355,5493,"                -- Clint Eastwood
",20171223
90355,3896,"Stop searching.  Happiness is right next to you.  Now, if they'd only
",20180114
90362,7927,"Hummingbirds never remember the words to songs.
",20171203
90362,3952,"Brain, v.: [as in ""to brain""] To rebuke bluntly, but not pointedly; to
",20180421
90362,4682,"System/3!  System/3!
",20170927
90369,3,"Science is what happens when preconception meets verification.
",20180404
90374,1649,"        If you are given an open-book exam, you will forget your book.
",20170521
90374,402,"You will be a winner today.  Pick a fight with a four-year-old.
",20171225
90384,4659,"                -- Kehlog Albran
",20170218
90397,6129,"poor to protect them from each other.
",20180501
90397,9288,"Real Programmers don't comment their code.  If it was hard to write, it should
",20170926
90397,1360,"happens.
",20170311
90412,6852,"If God had wanted you to go around nude, He would have given you bigger
",20171023
90412,8306,"Travel important today;  Internal Revenue men arrive tomorrow.
",20171122
90413,2809,"Would you like to play Global Thermo-nuclear War?
",20170209
90413,7758,"Horse sense is the thing a horse has which keeps it from betting on
",20171026
90413,7390,"means the price went way up.
",20171103
90422,8061,"change.
",20170723
90422,6884,"The First Law:  You can't get anything without working for it.
",20180112
90431,9432,"Life is like an onion: you peel off layer after layer, then you find
",20170820
90431,1468,"In a five year period we can get one superb programming language.  Only
",20170324
90433,2274,"                -- Alan Perlis
",20170714
90433,2735,"Computer programmers do it byte by byte
",20170803
90433,4448,"I don't do booze,
",20180322
90434,1143,Groovin' Graph Gathering,20180102
90434,1143,Groovin' Graph Gathering,20170226
90436,9375,"loaded Star Trek 3.2 into our video processor.""
",20170727
90436,5606,"        The apple fermented
",20180103
90436,5963,"Hail to the sun god
",20171118
90460,4951,"            Smoke a friend today.
",20170508
90469,4576,"Celebrate Hannibal Day this year.  Take an elephant to lunch.
",20170418
90469,8898,"You are wise, witty, and wonderful, but you spend too much time reading
",20170310
90470,5927,"                -- Kehlog Albran
",20170119
90475,9306,"Gives us ham and pork and Bacon.
",20180331
90475,7609,"        when someone inadvertently opens the darkroom door and all of
",20170124
90475,8605,"If you make people think they're thinking, they'll love you; but if you
",20180102
90478,5970,"        Unless the results are known in advance, funding agencies will
",20170228
90478,7478,"programming languages.
",20171114
90497,6843,"Real Programmers don't write specs -- users should consider themselves lucky to
",20171217
90497,7994,"                -- Kehlog Albran
",20171001
90497,9159,"versa.
",20170423
90502,2153,"nothing.
",20170910
90514,6878,"Menu: A list of dishes which the restaurant has just run out of
",20170517
90524,6185,"In case of atomic attack, the federal ruling against prayer in schools
",20180120
90531,6101,"without looking to see whether the seeds move.
",20170329
90536,6938,"        3) ""If you were as smart as you think you are, you wouldn't be
",20170405
90536,7459,"Call Avogardo 6.02 x 10^23
",20180111
90543,9414,"Flappity, floppity, flip
",20170929
90543,3053,"""Stealing a rhinoceros should not be attempted lightly.""
",20171017
90544,4137,"means the price went way up.
",20170720
90546,7504,"people.
",20171006
90546,709,"        They usually have virgins,
",20180211
90551,2207,"Condense soup, not books!
",20170804
90551,493,"Give your child mental blocks for Christmas.
",20170104
90564,2111,"God is not dead!  He's alive and autographing bibles at Cody's
",20180130
90564,8657,"        Responsibility always exceeds authority.
",20170418
90567,2910,"Day of inquiry.  You will be subpoenaed.
",20170218
90580,3378,"the way.
",20171127
90580,4993,"Truth will be out this morning.  (Which may really mess things up.)
",20171112
90580,7416,"Fine day to throw a party.  Throw him as far as you can.
",20170429
90598,1529,"Underlying Principle of Socio-Genetics:
",20171112
90599,363,"tomorrow!
",20180310
90599,5970,"You can create your own opportunities this week.  Blackmail a senior
",20170907
90604,3634,"Adolescence: The stage between puberty and adultery.
",20180225
90604,1659,"In case of atomic attack, the federal ruling against prayer in schools
",20180408
90604,4612,"                -- A. E. Housman
",20180410
90608,3157,"Think of your family tonight.  Try to crawl home after the
",20170221
90608,2513,"Philadelphia is not dull -- it just seems so because it is next to
",20171117
90608,4246,"                -- The Brigader, from Dr. Who
",20171004
90634,2306,"Nooses give;
",20170117
90637,1866,"Celebrate Hannibal Day this year.  Take an elephant to lunch.
",20171227
90637,709,"Good day for overcoming obstacles.  Try a steeplechase.
",20170715
90654,6239,"you are going to see of him until he emerges on the other side of his
",20170823
90668,7466,"        Johnny's so long at the fair.
",20180411
90668,43,"SPELL quiche.  They eat Twinkies, and Szechwan food.
",20170218
90668,2863,"Conversation: A vocal competition in which the one who is catching his
",20170223
90672,3517,"                -- Joe Walsh
",20170809
90672,1104,"Good advice is something a man gives when he is too old to set a bad
",20171012
90685,4884,"                -- Macy's
",20171123
90685,9335,"2nd customer: ""Me, too -- and be sure the glass is clean!""
",20170303
90685,5294,"and last month in advance.
",20171211
90689,5512,"have poured on a waffle.
",20171231
90689,5011,"                --Oscar Wilde
",20170219
90689,3209,"Diplomacy is the art of saying ""nice doggy"" until you can find a rock.
",20171220
90696,1973,"""Just once, I wish we would encounter an alien menace that wasn't
",20180214
90696,7338,"                -- from the Brown Security Crime Prevention Pamphlet
",20180202
90704,1599,"Bringing computers into the home won't change either one, but may
",20170619
90704,4429,"...And malt does more than Milton can
",20171120
90707,1783,"        1.  If reproducibility may be a problem, conduct the test only
",20170503
90707,1381,"Ducharme's Precept:
",20170606
90707,5735,"See how it runs!  See how it runs!
",20180205
90717,5157,"that I can.""
",20170127
90717,3755,"Velilind's Laws of Experimentation:
",20170406
90717,488,"Never call a man a fool.  Borrow from him.
",20180106
90723,4006,"                -- Mark Twain
",20170805
90723,5628,"No one can make you feel inferior without your consent.
",20171108
90739,8729,"Misery loves company, but company does not reciprocate.
",20180109
90739,6658,"100 blocks of crud!
",20180131
90739,4240,"Symptoms, manifestations, bugs, and hacks,
",20171112
90740,4723,"Everyting should be built top-down, except the first time.
",20171230
90740,9306,"        when someone inadvertently opens the darkroom door and all of
",20170106
90749,1866,"Electrical Engineers do it with less resistance.
",20170529
90749,4331,"God did not create the world in 7 days; he screwed around for 6 days
",20170227
90749,1520,"Majority: That quality that distinguishes a crime from a law.
",20180412
90764,7676,"Fifth Law of Applied Terror:
",20180424
90782,6815,"                -- Lily Tomlin
",20171112
90789,5003,"usable, and it works, and if it breaks they'll quickly tell you how to
",20170624
90789,3218,"
",20170221
90789,9791,"                -- Peggy Joyce
",20170531
90800,5999,"the little hand is on the ....
",20180305
90800,8418,"        2.  If a straight line fit is required, obtain only two data
",20170425
90800,7454,"And a Sun Myung Moon!
",20170414
90809,1782,"                -- Senator Soaper
",20171205
90809,9934,"Got Mole problems?
",20180324
90809,7110,"But in our enthusiasm, we could not resist a radical overhaul of the
",20170722
90810,4993,"                -- Kehlog Albran
",20170322
90810,5778,"                -- Mark Twain
",20180318
90810,3382,"Caution: breathing may be hazardous to your health.
",20171202
90831,1654,"BLISS is ignorance
",20170920
90831,8716,"SHIFT TO THE LEFT!  SHIFT TO THE RIGHT!
",20170530
90831,6156,"                -- Jerome Lettvin
",20180306
90832,3915,"Egotism is the anesthetic given by a kindly nature to relieve the pain
",20180219
90833,1194,"Give thought to your reputation.  Consider changing name and moving to
",20180328
90835,2403,"If I traveled to the end of the rainbow
",20170619
90835,8279,"Flappity, floppity, flip
",20180204
90835,7236,"variable.""
",20170203
90837,6341,"nothing.
",20171018
90837,6740,"        If computers get too powerful, we can organize them into a
",20170530
90862,8380,"Accordion: A bagpipe with pleats.
",20170307
90862,3998,"I can't complain, but sometimes I still do.
",20171103
90866,5042,"Guns aren't lawful;
",20171215
90867,7420,"Year: A period of three hundred and sixty-five disappointments.
",20180207
90867,8152,"out of Casablanca and the Germans have outlawed miracles.""
",20171221
90867,4951,"Into space that is quite economical.
",20170919
90887,8082,"annoying than the piano when played by a sister or near relation.
",20170926
90887,7609,"Reporter (to Mahatma Gandhi): Mr Gandhi, what do you think of
",20171018
90890,2274,"The First Law:  You can't get anything without working for it.
",20170709
90890,1600,"                -- Don Quinn
",20180115
90906,3940,"It's not that I'm afraid to die.  I just don't want to be there when it
",20170718
90911,9432,"of another.
",20170514
90911,7315,"One of the oldest problems puzzled over in the Talmud is: ""Why did God
",20171008
90914,6878,"the bare metal.  Application programming is for feebs who can't do systems
",20180111
90914,1649,"                -- Elbert Hubbard
",20170516
90914,8158,"A truly wise man never plays leapfrog with a unicorn.
",20180107
90918,8068,"annoying than the piano when played by a sister or near relation.
",20170509
90918,5468,"A: Three.  One to screw in the lightbulb and two to fend off all those
",20171019
90918,9007,"        A new hydrocarbon
",20171011
90921,6178,"to reform.
",20180415
90921,5030,"Slang is language that takes off its coat, spits on its hands, and goes
",20180301
90921,7937,"worst vegetable of next year.
",20180128
90922,8559,"                even.
",20171025
90928,2350,"You are wise, witty, and wonderful, but you spend too much time reading
",20171229
90928,6815,"you are going to see of him until he emerges on the other side of his
",20170313
90928,5135,"But only what I tell it.
",20180129
90943,5585,"""I just need enough to tide me over until I need more.""
",20170712
90947,2365,"                -- Herbert Hoover
",20170711
90947,2151,"be hard to understand.
",20180207
90947,9669,"Perhaps, unless the billboards fall
",20170817
90951,7460,"Death: to stop sinning suddenly.
",20171231
90951,4044,"How many hardware engineers does it take to change a lightbulb?
",20180110
90959,5778,"Velilind's Laws of Experimentation:
",20170708
90971,5519,"God isn't dead, he just couldn't find a parking place.
",20170218
90971,3640,"If God is perfect, why did He create discontinuous functions?
",20171025
90971,871,"        Make it possible for programmers to write in English and you
",20170901
90972,7378,"tickets.
",20170330
90979,1166,"Is it possible that software is not like anything else, that it is
",20170710
90979,3841,"with a large fortune.""
",20170115
90989,3896,"Don't cook tonight -- starve a rat today!
",20180203
90989,2151,"The pot's at the other end.
",20170201
90989,5282,"nothing.
",20180131
91001,7737,"Good news.  Ten weeks from Friday will be a pretty good day.
",20170501
91006,5149,"                -- Oscar Wilde
",20171201
91017,4194,"                -- Albert Einstein
",20170203
91023,9388,"                -- Bertold Brecht
",20171112
91023,3376,"hands.
",20170506
91037,4675,"in eucalyptus trees.
",20170217
91049,2731,"after the age of 12.
",20170914
91056,968,"a cynic's eyes to improve his vision.
",20170122
91063,4287,"            Smoke a friend today.
",20171216
91064,8361,"                -- Kehlog Albran
",20180416
91064,842,"Take heart amid the deepening gloom that your dog is finally getting
",20170103
91064,690,"                -- Kehlog Albran
",20170405
91065,2241,"        In any organization there will always be one person who knows
",20170520
91081,3444,"Fourth Law of Applied Terror:
",20170314
91086,9260,"of another.
",20170714
91086,3484,"The world is coming to an end!  Repent and return those library books!
",20171207
91095,9677,"meant to be discarded:  That the whole point is to always see it as a
",20170615
91104,9335,"Children are natural mimic who act like their parents despite every
",20180115
91114,7338,"""Now is the time for all good men to come to.""
",20170806
91117,5753,"        committee -- that will do them in.
",20180107
91117,5362,"                -- Oscar Wilde
",20170529
91117,1290,"Flappity, floppity, flip
",20170524
91136,9335,"                -- Yiddish saying
",20180114
91136,1190,"elsewhere.""
",20171202
91149,865,"POP UP, PUSH DOWN, BYTE, BYTE, BYTE!
",20170306
91149,345,"When someone says ""I want a programming language in which I need only
",20170726
91149,9974,"tobacco in between.
",20170821
91154,7946,"What is worth doing is worth the trouble of asking somebody to do.
",20170628
91154,8909,"The Pig, if I am not mistaken,
",20170910
91159,3973,"really make them think they'll hate you.
",20170316
91171,5255,"Why did the Lord give us so much quickness of movement unless it was to
",20170317
91198,6184,"Tonight's the night: Sleep in a eucalyptus tree.
",20170526
91199,1763,"indigestion.
",20170616
91209,5628,"Don't feed the bats tonight.
",20170227
91237,1360,"                -- Lewis Carroll
",20171012
91237,1921,"Die?  I should say not, dear fellow.  No Barrymore would allow such a
",20171219
91250,8380,"                even.
",20170416
91253,6072,"        This person must be fired.
",20180330
91259,3952,"Things will be bright in P.M.  A cop will shine a light in your face.
",20180312
91259,8777,"handicapped.
",20170827
91269,6753,"Let others think his heart is big,
",20170701
91271,1004,"At the source of every error which is blamed on the computer you will
",20180415
91271,706,"Happiness: An agreeable sensation arising from contemplating the misery
",20170315
91290,6653,"Diplomacy is the art of saying ""nice doggy"" until you can find a rock.
",20170701
91290,8883,"The mouse on the m""obius strip;
",20180501
91292,8158,"She missed an invaluable opportunity to give him a look that you could
",20180215
91292,1046,"A Law of Computer Programming:
",20170606
91292,2089,"A day for firm decisions!!!!!  Or is it?
",20171213
91296,8902,"A diva who specializes in risqu'e arias is an off-coloratura soprano...
",20170331
91302,7990,"It was the reader's CONS
",20170319
91316,6571,"Turnaucka's Law:
",20170110
91316,8826,"Anarchy may not be the best form of government, but it's better than no
",20180223
91316,1625,"Familiarity breeds attempt
",20180411
91340,1960,"Chicken Little was right.
",20170817
91340,4699,"IBM had a PL/I,
",20171129
91349,3201,"worst vegetable of next year.
",20171116
91365,1171,"Caution: breathing may be hazardous to your health.
",20170224
91365,3629,"you are going to see of him until he emerges on the other side of his
",20180227
91368,8233,"has been discontinued.
",20170221
91373,8442,"They're only trying to make me LOOK paranoid!
",20170322
91373,3483,"Military intelligence is a contradiction in terms.
",20170807
91376,2984,"A candidate is a person who gets money from the rich and votes from the
",20180209
91376,3581,"Presidents and Kings to the scum of the earth...""
",20170814
91376,6437,"Minnie Mouse is a slow maze learner.
",20170919
91388,4576,"Hello Dr. Falken.
",20170127
91388,8131,"have nothing whatever to do with it.
",20170529
91388,4291,"Nihilism should commence with oneself.
",20170614
91401,932,"99 blocks of crud on the disk,
",20180204
91401,9791,"Velilind's Laws of Experimentation:
",20180128
91414,2984,"A city is a large community where people are lonesome together
",20171114
91414,5030,"        Never test for an error condition you don't know how to
",20171017
91414,8759,"Time is nature's way of making sure that everything doesn't happen at
",20170226
91424,341,"Whenever people agree with me I always feel I must be wrong.
",20170709
91424,924,"get any programs at all and take what they get.
",20180429
91424,9087,"                -- Lily Tomlin
",20180227
91432,1675,"""Why be a man when you can be a success?""
",20171026
91432,3157,"The National Short-Sleeved Shirt Association says:
",20180425
91432,7364,"analyzed, and replaced with new weaknesses.
",20170702
91445,8932,"""All my friends and I are crazy.  That's the only thing that keeps us
",20171227
91445,2433,"listings or the object deck.
",20170114
91445,4069,"Triple-Iso-Bifurcated-Krypton-Gate-MOS process...""
",20180221
91448,8131,"                -- Elbert Hubbard
",20171004
91448,7219,"San Francisco isn't what it used to be, and it never was.
",20180320
91456,6262,"The middle of the night.
",20170208
91456,5562,"101 blocks of crud on the disk!...
",20170425
91464,1623,"                -- D. J. Hicks
",20180306
91465,1649,"
",20170704
