person_id,transcript
82770,"
"
82795,"On this the White Rabbit blew three blasts on the trumpet, and then
"
82799,"
"
82809,"
"
82816,"For some minutes the whole court was in confusion, getting the Dormouse
"
82818,"
"
82827,"childhood: and how she would gather about her other little children, and
"
82846,"and she very good-naturedly began hunting about for them, but they were
"
82903,"reason is--’ here the Mock Turtle yawned and shut his eyes.--‘Tell her
"
82919,"    to do.”
"
82932,"large crowd collected round it: there was a dispute going on between
"
82945,"
"
82964,"doesn’t like changing so often, you know.’
"
82983,"‘I don’t like the look of it at all,’ said the King: ‘however, it may
"
82989,"tears, until there was a large pool all round her, about four inches
"
83003,"An enormous puppy was looking down at her with large round eyes, and
"
83015,"
"
83025,"last in the beautiful garden, among the bright flower-beds and the cool
"
83028,"bats eat cats?’ for, you see, as she couldn’t answer either question,
"
83030,"
"
83057,"be NO mistake about it: it was neither more nor less than a pig, and she
"
83073,"arms, took the hookah out of its mouth again, and said, ‘So you think
"
83118,"a procession,’ thought she, ‘if people had all to lie down upon their
"
83123,"‘It isn’t,’ said the Caterpillar.
"
83131,"jumped; but she saw in another moment that it was addressed to the baby,
"
83144," ‘“Will you walk a little faster?” said a whiting to a snail.
"
83158,"her life, and had come to the general conclusion, that wherever you go
"
83170,"Alice a little timidly: ‘but it’s no use going back to yesterday,
"
83188,"
"
83245,"doing?’ Alice whispered to the Gryphon. ‘They can’t have anything to put
"
83263,"
"
83287,"name ‘Alice!’
"
83300,"this was her dream:--
"
83312,"a heap of sticks and dry leaves, and the fall was over.
"
83356,"This was such a new idea to Alice, that she was quite silent for a
"
83384,"‘May it please your Majesty,’ said Two, in a very humble tone, going
"
83410,"
"
83440,"our house I should like to show you! A little bright-eyed terrier, you
"
83459,"from which she concluded that it was just possible it had fallen into a
"
83464,"
"
83482,"hungry, in which case it would be very likely to eat her up in spite of
"
83501,"‘There might be some sense in your knocking,’ the Footman went on
"
83519,"
"
83570,"can’t think! And oh, I wish you could see her after the birds! Why,
"
83593,"but she heard a little shriek and a fall, and a crash of broken glass,
"
83612,"  But the snail replied “Too far, too far!” and gave a look askance--
"
83615,"Here the Dormouse shook itself, and began singing in its sleep ‘Twinkle,
"
83620,"‘Very much indeed,’ said Alice.
"
83633,"seemed to be no chance of this, so she began looking at everything about
"
83635,"officers: but the Hatter was out of sight before the officer could get
"
83673,"‘Yes, it IS his business!’ said Five, ‘and I’ll tell him--it was for
"
83695,"
"
83737,"‘Never mind!’ said the King, with an air of great relief. ‘Call the next
"
83744,"uglifying!’ it exclaimed. ‘You know what to beautify is, I suppose?’
"
83833,"The door led right into a large kitchen, which was full of smoke from
"
83865,"‘Who ARE you talking to?’ said the King, going up to Alice, and looking
"
83894,"as if nothing had happened.
"
83901,"   And the muscular strength, which it gave to my jaw,
"
83910,"‘And ever since that,’ the Hatter went on in a mournful tone, ‘he won’t
"
83920,"
"
83927,"rather a handsome pig, I think.’ And she began thinking over other
"
83937,"the works!’ he added looking angrily at the March Hare.
"
83949,"Duchess was VERY ugly; and secondly, because she was exactly the
"
84008,"‘May it please your Majesty,’ said Two, in a very humble tone, going
"
84015,"
"
84048,"
"
84083,"
"
84111,"on, as she heard the Queen’s voice in the distance, screaming with
"
84113,"make THEIR eyes bright and eager with many a strange tale, perhaps even
"
84132,"It was all very well to say ‘Drink me,’ but the wise little Alice was
"
84141,"succeeded in bringing herself down to her usual height.
"
84152,"‘If I’d been the whiting,’ said Alice, whose thoughts were still running
"
84163,"     “Up above the world you fly,
"
84180,"‘any shrimp could have told you that.’
"
84188,"says it kills all the rats and--oh dear!’ cried Alice in a sorrowful
"
84215,"
"
84216,"time she found a little bottle on it, [‘which certainly was not here
"
84227,"courtiers, or three of her own children.
"
84249,"     “Up above the world you fly,
"
84266,"
"
84277,"
"
84280,"lessons in here? Why, there’s hardly room for YOU, and no room at all
"
84286,"the goldfish kept running in her head, and she had a vague sort of idea
"
84296,"repeated, aloud.
"
84303,"leaves that had fluttered down from the trees upon her face.
"
84318,"time.) ‘You’re nothing but a pack of cards!’
"
84322,"I THINK I can kick a little!’
"
84333,"  And will talk in contemptuous tones of the Shark,
"
84377,"
"
84381,"with the dream of Wonderland of long ago: and how she would feel with
"
84404,"They very soon came upon a Gryphon, lying fast asleep in the sun.
"
84412,"them bitter--and--and barley-sugar and such things that make children
"
84428,"Forty-two. ALL PERSONS MORE THAN A MILE HIGH TO LEAVE THE COURT.’
"
84446,"all the jurymen are back in their proper places--ALL,’ he repeated with
"
84481,"‘Hadn’t time,’ said the Gryphon: ‘I went to the Classics master, though.
"
84483,"know.’
"
84499,"‘Go on with the next verse,’ the Gryphon repeated impatiently: ‘it
"
84508,"was, ‘Why is a raven like a writing-desk?’
"
84523,"However, it was over at last, and they sat down again in a ring, and
"
84531,"way?’, holding her hand on the top of her head to feel which way it was
"
84552,"She stretched herself up on tiptoe, and peeped over the edge of the
"
84650,"the morning, just time to begin lessons: you’d only have to whisper a
"
84671,"unrolled the parchment scroll, and read as follows:--
"
84681,"  *    *    *    *    *    *    *
"
84695,"and crept a little way out of the wood to listen.
"
84705,"before she made her next remark. ‘Then the eleventh day must have been a
"
84714,"‘I’m sure I’m not Ada,’ she said, ‘for her hair goes in such long
"
84796,"get” is the same thing as “I get what I like”!’
"
84800,"to himself in an undertone,
"
84814,"Dinah, and saying to her very earnestly, ‘Now, Dinah, tell me the truth:
"
84819,"Alas! it was too late to wish that! She went on growing, and growing,
"
84910,"drunk half the bottle, she found her head pressing against the ceiling,
"
84921,"a doze; but, on being pinched by the Hatter, it woke up again with
"
84922,"scratching and scrambling about in the chimney close above her: then,
"
84996,"
"
85012,"evidently meant for her.
"
85026,"jumping about like mad things all this time, sat down again very sadly
"
85052,"CHAPTER III. A Caucus-Race and a Long Tale
"
85062,"was nine feet high.
"
85065,"
"
85079,"
"
85098,"
"
85101,"neither of the others took the least notice of her going, though she
"
85116,"‘I’m NOT a serpent!’ said Alice indignantly. ‘Let me alone!’
"
85125,"to them, and all dripping wet, cross, and uncomfortable.
"
85139,"presented the thimble, saying ‘We beg your acceptance of this elegant
"
85166,"
"
85171,"
"
85251,"I wonder if I’ve been changed in the night? Let me think: was I the
"
85259,"cucumber-frame, or something of the sort.
"
85272,"the Lizard in head downwards, and the poor little thing was waving its
"
85280,"verse.’
"
85290,"it, and finding it very nice, (it had, in fact, a sort of mixed flavour
"
85302,"herself in a long, low hall, which was lit up by a row of lamps hanging
"
85305,"little different. But if I’m not the same, the next question is, Who
"
85306,"arms, took the hookah out of its mouth again, and said, ‘So you think
"
85327,"dare say there may be ONE.’
"
85361,"
"
85374,"
"
85385,"loud.
"
85398,"Alice had no idea what to do, and in despair she put her hand in her
"
85410,"     Beau--ootiful Soo--oop!
"
85420,"crown on a crimson velvet cushion; and, last of all this grand
"
85423,"
"
85431,"nearer, Alice could hear him sighing as if his heart would break. She
"
85497,"‘It’s a friend of mine--a Cheshire Cat,’ said Alice: ‘allow me to
"
85505,"was sneezing on the Duchess’s knee, while plates and dishes crashed
"
85541,"
"
85548,"
"
85555,"‘Boots and shoes under the sea,’ the Gryphon went on in a deep voice,
"
85563,"As soon as the jury had a little recovered from the shock of being
"
85574,"child; ‘but little girls eat eggs quite as much as serpents do, you
"
85594,"‘Then you should say what you mean,’ the March Hare went on.
"
85615,"to ask.
"
85623,"
"
85645,"yesterday you deserved to be beheaded!’
"
85700,"a deal too flustered to tell you--all I know is, something comes at me
"
85724,"
"
85728,"‘Oh, you can’t help that,’ said the Cat: ‘we’re all mad here. I’m mad.
"
85744,"
"
85769,"standing before them, in chains, with a soldier on each side to guard
"
85813,"    Exactly as we were.
"
85817,"dry enough!’ They all sat down at once, in a large ring, with the Mouse
"
85846,"ever having seen such a thing.
"
85856,"‘’Tis so,’ said the Duchess: ‘and the moral of that is--“Oh, ‘tis love,
"
85865,"
"
85873,"is, it would feel very queer to ME.’
"
85885,"was over, and both the hedgehogs were out of sight: ‘but it doesn’t
"
85904,"
"
85917,"No, there were no tears. ‘If you’re going to turn into a pig, my dear,’
"
85931,"‘Don’t you mean “purpose”?’ said Alice.
"
85965,"changed into alarm in another moment, when she found that her shoulders
"
86001,"
"
86055,"down in a large arm-chair at one end of the table.
"
86080,"
"
86091,"
"
86107,"
"
86146,"‘What did they live on?’ said Alice, who always took a great interest in
"
86176,"Turtle, and to hear his history. I must go back and see after some
"
86208,"way, and the whole party swam to the shore.
"
86262,"There ought to be a book written about me, that there ought! And when I
"
86268,"it, and finding it very nice, (it had, in fact, a sort of mixed flavour
"
86280,"his fan and gloves--that is, if I can find them.’ As she said this, she
"
86294,"    ‘I feared it might injure the brain;
"
86296,"
"
86297,"Turtle.
"
86298,"just succeeded in curving it down into a graceful zigzag, and was going
"
86304,"‘I keep them to sell,’ the Hatter added as an explanation; ‘I’ve none of
"
86305,"
"
86338,"filled the air, mixed up with the distant sobs of the miserable Mock
"
86413,"hand and a piece of bread-and-butter in the other. ‘I beg pardon, your
"
86434,"says it kills all the rats and--oh dear!’ cried Alice in a sorrowful
"
86438,"Fainting in Coils.’
"
86454,"‘I never said I didn’t!’ interrupted Alice.
"
86461,"everything’s curious today. I think I may as well go in at once.’ And in
"
86467,"
"
86488,"bread-and-butter.
"
86500,"forepaws to mark the time, while the Mock Turtle sang this, very slowly
"
86502,"you might like to try the thing yourself, some winter day, I will tell
"
86511,"   A secret, kept from all the rest,
"
86521,"again.
"
86541,"a pleased tone.
"
86557,"
"
86561,"and had to stoop to save her neck from being broken. She hastily put
"
86563,"
"
86577,"
"
86588,"that she did not dare to laugh; and, as she could not think of anything
"
86589,"grow any more--As it is, I can’t get out at the door--I do wish I hadn’t
"
86594,"The Knave shook his head sadly. ‘Do I look like it?’ he said. (Which he
"
86612,"which the wretched Hatter trembled so, that he shook both his shoes off.
"
86619,"
"
86677,"
"
86695,"queer everything is to-day! And yesterday things went on just as usual.
"
86700,"said to herself; ‘his eyes are so VERY nearly at the top of his head.
"
86756,"
"
86777,"The long grass rustled at her feet as the White Rabbit hurried by--the
"
86778,"‘YOU’D better not talk!’ said Five. ‘I heard the Queen say only
"
86790,"voice, ‘Why the fact is, you see, Miss, this here ought to have been a
"
86827,"soldiers remaining behind to execute the unfortunate gardeners, who ran
"
86833,"WOULD always get into her eyes--and still as she listened, or seemed to
"
86834,"stays the same year for such a long time together.’
"
86840,"behind it, it occurred to her that she might as well look and see what
"
86842,"
"
86843,"‘Perhaps it doesn’t understand English,’ thought Alice; ‘I daresay it’s
"
86879,"‘I don’t like the look of it at all,’ said the King: ‘however, it may
"
86890,"on. ‘Or would you like the Mock Turtle to sing you a song?’
"
86892,"conversations?’
"
86914,"
"
86956,"
"
86967,"‘But I’m NOT a serpent, I tell you!’ said Alice. ‘I’m a--I’m a--’
"
86977,"generally a ridge or furrow in the way wherever she wanted to send the
"
86979," See how eagerly the lobsters and the turtles all advance!
"
86980,"
"
87045,"
"
87057,"
"
87075,"     Like a tea-tray in the sky.
"
87098,"that there was no time to be lost, as she was shrinking rapidly; so she
"
87103,"flower-pot that stood near. The three soldiers wandered about for a
"
87106,"and the whole party at once crowded round her, calling out in a confused
"
87117,"into the loveliest garden you ever saw. How she longed to get out of
"
87146,"like a star-fish,’ thought Alice. The poor little thing was snorting
"
87207,"
"
87221,"other: the only difficulty was, that her flamingo was gone across to the
"
87233,"to say which), and they went on for some while in silence.
"
87245,"‘Who are YOU?’ said the Caterpillar.
"
87248,"‘I can’t explain MYSELF, I’m afraid, sir’ said Alice, ‘because I’m not
"
87260,"Oh dear! I shall be late!’ (when she thought it over afterwards, it
"
87262,"The table was a large one, but the three were all crowded together at
"
87270,"‘Explain all that,’ said the Mock Turtle.
"
87281,"‘I’m glad I’ve seen that done,’ thought Alice. ‘I’ve so often read
"
87306,"
"
87321,"‘It’s a pun!’ the King added in an offended tone, and everybody laughed,
"
87373,"‘It must be a very pretty dance,’ said Alice timidly.
"
87400,"‘She’s in prison,’ the Queen said to the executioner: ‘fetch her here.’
"
87413,"Still she went on growing, and, as a last resource, she put one arm out
"
87417,"without a cat! It’s the most curious thing I ever saw in my life!’
"
87419,"‘I didn’t!’ the March Hare interrupted in a great hurry.
"
87457,"As soon as the jury had a little recovered from the shock of being
"
87464,"‘Don’t grunt,’ said Alice; ‘that’s not at all a proper way of expressing
"
87470,"wondering if anything would EVER happen in a natural way again.
"
87475,"tone. ‘Nobody seems to like her, down here, and I’m sure she’s the best
"
87483,"
"
87484,"hoarse, feeble voice: ‘I heard every word you fellows were saying.’
"
87502,"
"
87508,"
"
87540,"that cats COULD grin.’
"
87542,"except a little shaking among the distant green leaves.
"
87547,"did you ever eat a bat?’ when suddenly, thump! thump! down she came upon
"
87558,"
"
87564,"
"
87565,"
"
87573,"that--only the March Hare said--’
"
87577,"verdict,’ he said to the jury, in a low, trembling voice.
"
87599,"
"
87608,"‘I didn’t know that Cheshire cats always grinned; in fact, I didn’t know
"
87610,"well.
"
87637,"     Beau--ootiful Soo--oop!
"
87647,"‘Off with her head!’ the Queen shouted at the top of her voice. Nobody
"
87694,"animals and birds waiting outside. The poor little Lizard, Bill, was
"
87729,"‘I don’t know where Dinn may be,’ said the Mock Turtle, ‘but if you’ve
"
87752,"       house,
"
87760,"    That your eye was as steady as ever;
"
87764,"half-past one as long as you liked.’
"
87774,"and holding it to his ear.
"
87822,"would be offended again.
"
87824,"corners: next the ten courtiers; these were ornamented all over with
"
87874,"   As a duck with its eyelids, so he with his nose
"
87912,"kept fanning herself all the time she went on talking: ‘Dear, dear! How
"
87968,"‘Your Majesty must cross-examine THIS witness.’
"
87970,"about it.’ (The jury all looked puzzled.)
"
87978,"this bottle does. I do hope it’ll make me grow large again, for really
"
87994,"themselves.”’
"
87998,"and skurried away into the darkness as hard as he could go.
"
88029,"up and to stand on their hands and feet, to make the arches.
"
88031,"
"
88064,"the other players, and shouting ‘Off with his head!’ or ‘Off with her
"
88065,"out here? Run home this moment, and fetch me a pair of gloves and a fan!
"
88074,"looking for it, while the rest of the party went back to the game.
"
88110,"‘I dare say you never even spoke to Time!’
"
88134,"tell you just now what the moral of that is, but I shall remember it in
"
88142,"‘My name is Alice, so please your Majesty,’ said Alice very politely;
"
88148,"
"
88153,"
"
88210,"of him), while the rest waited in silence. At last the Dodo said,
"
88238,"
"
88291,"
"
88292,"‘They were obliged to have him with them,’ the Mock Turtle said: ‘no
"
88295,"     ALICE’S RIGHT FOOT, ESQ.
"
88301,"
"
88327,"led into the garden. Then she went to work nibbling at the mushroom (she
"
88350,"‘It proves nothing of the sort!’ said Alice. ‘Why, you don’t even know
"
88363,"Alice a little timidly: ‘but it’s no use going back to yesterday,
"
88365,"  ‘’Tis the voice of the Lobster; I heard him declare,
"
88383,"
"
88418,"use their putting their heads down and saying “Come up again, dear!” I
"
88423,"sea, some children digging in the sand with wooden spades, then a row
"
88437,"
"
88526,"‘I’m a poor man, your Majesty,’ the Hatter began, in a trembling voice,
"
88537,"certainly did NOT, being made entirely of cardboard.)
"
88599,"    Though they were mine before.
"
88627,"
"
88633,"with his tea spoon at the March Hare,) ‘--it was at the great concert
"
88643,"‘That depends a good deal on where you want to get to,’ said the Cat.
"
88681,"could hear the rattle of the teacups as the March Hare and his friends
"
88694,"   ‘I speak severely to my boy,
"
88695,"
"
88712,"
"
88730,"           you
"
88749,"
"
88835,"   Soup of the evening, beautiful Soup!
"
88859,"King.
"
88867,"the royal children, and everybody else.
"
88870,"The Gryphon lifted up both its paws in surprise. ‘What! Never heard of
"
88895,"‘You are not attending!’ said the Mouse to Alice severely. ‘What are you
"
88897,"
"
88913,"‘Well, then,’ the Cat went on, ‘you see, a dog growls when it’s angry,
"
88916,"
"
88952,"themselves flat upon their faces. There was a sound of many footsteps,
"
88955,"very queer indeed:--
"
88960,"At this moment the door of the house opened, and a large plate came
"
88966,"like them raw.’
"
88978,"looked back once or twice, half hoping that they would call after her:
"
88980,"advantage from the change: and Alice was a good deal worse off than
"
88987,"
"
89028,"‘Get to your places!’ shouted the Queen in a voice of thunder, and
"
89046,"things are “much of a muchness”--did you ever see such a thing as a
"
89081,"opening out like the largest telescope that ever was! Good-bye, feet!’
"
89092,"said Alice, in a coaxing tone, and she tried hard to whistle to it; but
"
89112,"The table was a large one, but the three were all crowded together at
"
89123,"‘for I can’t understand it myself to begin with; and being so many
"
89144,"who of course had to leave off being arches to do this, so that by
"
89162,"out here? Run home this moment, and fetch me a pair of gloves and a fan!
"
89165,"you know.’
"
89180,"So she set the little creature down, and felt quite relieved to see
"
89188,"‘important--unimportant--unimportant--important--’ as if he were trying
"
89201,"fancy--Who’s to go down the chimney?--Nay, I shan’t! YOU do it!--That I
"
89237,"CHAPTER X. The Lobster Quadrille
"
89262,"
"
89265,"in the middle. Alice kept her eyes anxiously fixed on it, for she felt
"
89271,"way, and the whole party swam to the shore.
"
89301,"‘Soles and eels, of course,’ the Gryphon replied rather impatiently:
"
89304,"you speak?’
"
89343,"them, they set to work very diligently to write out a history of the
"
89372,"way of speaking to a mouse: she had never done such a thing before, but
"
89407,"‘No, I didn’t,’ said Alice: ‘I don’t think it’s at all a pity. I said
"
89458,"of such a rule at processions; ‘and besides, what would be the use of
"
89519,"
"
89524,"   Soup of the evening, beautiful Soup!
"
89531,"‘But I don’t want to go among mad people,’ Alice remarked.
"
89555,"Turtle.’
"
89561,"
"
89587,"
"
89590,"‘You mean you can’t take LESS,’ said the Hatter: ‘it’s very easy to take
"
89704,"finger VERY deeply with a knife, it usually bleeds; and she had never
"
89706,"
"
89737,"
"
89749,"‘The reason is,’ said the Gryphon, ‘that they WOULD go with the lobsters
"
89752,"business of MINE.’
"
89753,"
"
89781,"
"
89794,"she’ll eat a little bird as soon as look at it!’
"
89800,"Oh! won’t she be savage if I’ve kept her waiting!’ Alice felt so
"
89807,"CHAPTER X. The Lobster Quadrille
"
89818,"Alice laughed so much at this, that she had to run back into the
"
89851,"otherwise, judging by his face only, she would have called him a
"
89863,"made out that she was in the pool of tears which she had wept when she
"
89971,"
"
89998,"
"
90006,"child; ‘but little girls eat eggs quite as much as serpents do, you
"
90034,"about in the wood, ‘is to grow to my right size again; and the second
"
90072,"Alice said nothing; she had sat down with her face in her hands,
"
90080,"CHAPTER III. A Caucus-Race and a Long Tale
"
90090,"dispute with the Queen, but she knew that it might happen any minute,
"
90096,"
"
90097,"down on one knee. ‘I’m a poor man, your Majesty,’ he began.
"
90105,"‘explanations take such a dreadful time.’
"
90133,"
"
90161,"
"
90171,"you know.’
"
90195,"
"
90284,"what they’re about!’
"
90286,"have been ill.’
"
90290,"‘He denies it,’ said the King: ‘leave out that part.’
"
90333,"‘You mean you can’t take LESS,’ said the Hatter: ‘it’s very easy to take
"
90342,"
"
90347,"led into the garden. Then she went to work nibbling at the mushroom (she
"
90374,"sudden leap out of the water, and seemed to quiver all over with fright.
"
90422,"   Who for such dainties would not stoop?
"
90431,"
"
90433,"say--that’s the same thing, you know.’
"
90434,"There was not a moment to be lost: away went Alice like the wind, and
"
90436,"
"
90460,"everything that Alice said; ‘there’s a large mustard-mine near here. And
"
90469,"  While the Owl had the dish as its share of the treat.
"
90470,"
"
90475,"         ‘Fury said to a
"
90497,"  *    *    *    *    *    *    *
"
90514,"
"
90524,"‘You might just as well say,’ added the March Hare, ‘that “I like what I
"
90536,"       law: I will
"
90543,"
"
90551,"‘I dare say you’re wondering why I don’t put my arm round your waist,’
"
90567,"Presently she began again. ‘I wonder if I shall fall right THROUGH the
"
90604,"‘We had the best of educations--in fact, we went to school every day--’
"
90637,"other side of the garden, where Alice could see it trying in a helpless
"
90672,"
"
90685,"‘UNimportant, of course, I meant,’ the King hastily said, and went on
"
90689,"conversation. ‘Are you--are you fond--of--of dogs?’ The Mouse did not
"
90704,"There was a long silence after this, and Alice could only hear whispers
"
90717,"fond of beheading people here; the great wonder is, that there’s any one
"
90739,"great hurry.
"
90749,"‘I don’t much care where--’ said Alice.
"
90789,"she waited patiently.
"
90800,"an agony of terror. ‘Oh, there goes his PRECIOUS nose’; as an unusually
"
90809,"that the Queen was close behind her, listening: so she went on,
"
90810,"a frying-pan after her as she went out, but it just missed her.
"
90831,"‘Oh, a song, please, if the Mock Turtle would be so kind,’ Alice
"
90832,"
"
90833,"the flowers and the blades of grass, but she did not see anything that
"
90837,"
"
90862,"over all the children she knew that were of the same age as herself, to
"
90867,"
"
90887,"desperate that she was ready to ask help of any one; so, when the Rabbit
"
90906,"
"
90914,"Alice was just beginning to think to herself, ‘Now, what am I to do with
"
90921,"  When the pie was all finished, the Owl, as a boon,
"
90922,"Everybody looked at Alice.
"
90947,"
"
90951,"‘By-the-bye, what became of the baby?’ said the Cat. ‘I’d nearly
"
90959,"So Alice began telling them her adventures from the time when she first
"
90972,"for the moment she quite forgot how to speak good English); ‘now I’m
"
90989,"drawing of a muchness?’
"
91001,"
"
91006,"
"
91017,"Just as she said this, she noticed that one of the trees had a door
"
91023,"
"
91056,"it out into the open air. ‘IF I don’t take this child away with me,’
"
91081,"
"
91086,"of the ground.’ So she tucked it away under her arm, that it might not
"
91104,"are; secondly, because they’re making such a noise inside, no one could
"
91114,"
"
91117,"   ‘You are old, Father William,’ the young man said,
"
91136," “There is another shore, you know, upon the other side.
"
91154,"
"
91171,"   Soup of the evening, beautiful Soup!
"
91209,"dare say there may be ONE.’
"
91250,"any more!’ And here poor Alice began to cry again, for she felt very
"
91259,"     “Let us
"
91269,"(she was obliged to say ‘creatures,’ you see, because some of them were
"
91296,"think you could draw treacle out of a treacle-well--eh, stupid?’
"
91340,"queer, won’t you?’
"
91349,"However, the Multiplication Table doesn’t signify: let’s try Geography.
"
91414,"but at any rate it would not open any of them. However, on the second
"
91424,"
"
91445,"Alice, who felt ready to sink into the earth. At last the Gryphon said
"
91465,"
"
91509,"‘I dare say you’re wondering why I don’t put my arm round your waist,’
"
91530,"         ‘Fury said to a
"
91531,"had kept a piece of it in her pocket) till she was about a foot high:
"
91547,"   For he can thoroughly enjoy
"
91600,"‘And now which is which?’ she said to herself, and nibbled a little of
"
91604,"
"
91614,"sea. The master was an old Turtle--we used to call him Tortoise--’
"
91626,"to Alice for protection.
"
91629,"         Twinkle, twinkle--“’
"
91638,"remark, with variations. ‘I shall sit here,’ he said, ‘on and off, for
"
91697,"‘Perhaps it hasn’t one,’ Alice ventured to remark.
"
91716,"
"
91755,"
"
91846,"
"
91862,"     Beautiful, beauti--FUL SOUP!’
"
91868,"all spoke at once, she found it very hard indeed to make out exactly
"
91874,"
"
91880,"sort of way to fly up into a tree.
"
91884,"or two, it was as much as she could do to hold it.
"
91893,"mice in the air, I’m afraid, but you might catch a bat, and that’s very
"
91896,"     Beau--ootiful Soo--oop!
"
91902,"
"
91930,"kind to them,’ thought Alice, ‘or perhaps they won’t walk the way I want
"
91939,"
"
91949,"
"
91987,"The jury all wrote down on their slates, ‘SHE doesn’t believe there’s an
"
92014,"
"
92033,"Bill’s place for a good deal: this fireplace is narrow, to be sure; but
"
92041,"was trying to fix on one, the cook took the cauldron of soup off the
"
92078,"
"
92085,"appear to others that what you were or might have been was not otherwise
"
92087,"
"
92110,"drunk half the bottle, she found her head pressing against the ceiling,
"
92195,"they pinched it on both sides at once.
"
92205,"then the Rabbit’s voice along--‘Catch him, you by the hedge!’ then
"
92241,"yours.”’
"
92248,"Very soon the Rabbit noticed Alice, as she went hunting about, and
"
92282,"scream of laughter. ‘Oh, hush!’ the Rabbit whispered in a frightened
"
92293,"faces, and the pattern on their backs was the same as the rest of the
"
92295,"rule, ‘and vinegar that makes them sour--and camomile that makes
"
92296,"So they went up to the Mock Turtle, who looked at them with large eyes
"
92305,"down her flamingo, and began an account of the game, feeling very glad
"
92326,"
"
92333,"business of MINE.’
"
92343,"about two feet high, and was going on shrinking rapidly: she soon found
"
92404,"
"
92414,"‘Curiouser and curiouser!’ cried Alice (she was so much surprised, that
"
92462,"that the meeting adjourn, for the immediate adoption of more energetic
"
92485,"
"
92493,"of tiny white kid gloves: she took up the fan and a pair of the gloves,
"
92500,"thousand miles down, I think--’ (for, you see, Alice had learnt several
"
92525,"very like having a game of play with a cart-horse, and expecting every
"
92540,"
"
92542,"about the whiting!’
"
92559,"running down his cheeks, he went on again:--
"
92572,"
"
92604,"holiday?’
"
92615,"
"
92644,"‘It’s a mineral, I THINK,’ said Alice.
"
92654,"course--“I GAVE HER ONE, THEY GAVE HIM TWO--” why, that must be what he
"
92666,"to the Mock Turtle, ‘Drive on, old fellow! Don’t be all day about it!’
"
92675,"makes me grow smaller, I can creep under the door; so either way I’ll
"
92681,"      How neatly spread his claws,
"
92692,"In another moment down went Alice after it, never once considering how
"
92736,"‘Yes!’ shouted Alice.
"
92758,"‘Hadn’t time,’ said the Gryphon: ‘I went to the Classics master, though.
"
92790,"house, quite forgetting that she was now about a thousand times as large
"
92824,"birds hurried off at once: one old Magpie began wrapping itself up very
"
92834,"make THEIR eyes bright and eager with many a strange tale, perhaps even
"
92835,"generally a ridge or furrow in the way wherever she wanted to send the
"
92899,"      Said the
"
92900,"The Mouse only growled in reply.
"
92925,"Normans--” How are you getting on now, my dear?’ it continued, turning
"
92946,"‘And that’s the jury-box,’ thought Alice, ‘and those twelve creatures,’
"
92952,"as if nothing had happened.
"
92965,"doorway; ‘and even if my head would go through,’ thought poor Alice, ‘it
"
92968,"TWO little shrieks, and more sounds of broken glass. ‘What a number of
"
92977,"number of executions the Queen had ordered.
"
92983,"There was not a moment to be lost: away went Alice like the wind, and
"
93080,"mouth; but she did it at last, and managed to swallow a morsel of the
"
93094,"
"
93120,"
"
93158,"finger VERY deeply with a knife, it usually bleeds; and she had never
"
93191,"‘but it doesn’t matter a bit,’ she thought to herself.
"
93203,"face was quite pale (with passion, Alice thought), and it said in a low
"
93215,"‘I wish I had our Dinah here, I know I do!’ said Alice aloud, addressing
"
93236,"other side of the garden, where Alice could see it trying in a helpless
"
93284,"tears.
"
93315,"get” is the same thing as “I get what I like”!’
"
93379,"Soon her eye fell on a little glass box that was lying under the table:
"
93387,"‘I’ve heard something like it,’ said Alice.
"
93397,"
"
93399,"court,” and I never understood what it meant till now.’
"
93409,"made out that she was in the pool of tears which she had wept when she
"
93416,"all!’ ‘Do as I tell you, you coward!’ and at last she spread out her
"
93421,"executed, whether you’re nervous or not.’
"
93439,"‘What did they live on?’ said Alice, who always took a great interest in
"
93442,"‘You couldn’t have wanted it much,’ said Alice; ‘living at the bottom of
"
93487,"
"
93495,"
"
93498,"‘That WAS a narrow escape!’ said Alice, a good deal frightened at the
"
93511,"the goldfish kept running in her head, and she had a vague sort of idea
"
93531,"take me for a dunce? Go on!’
"
93538,"tail about in a melancholy way, being quite unable to move. She soon got
"
93577,"
"
93580,"set to work at once to eat some of the other bit. Her chin was pressed
"
93610,"‘What a curious feeling!’ said Alice; ‘I must be shutting up like a
"
93624,"
"
93627,"poker will burn you if you hold it too long; and that if you cut your
"
93634,"fountains.
"
93637,"little golden key in the lock, and to her great delight it fitted!
"
93643,"     Beau--ootiful Soo--oop!
"
93649,"
"
93678,"   ‘They told me you had been to her,
"
93699,"
"
93721,"the flowers and the blades of grass, but she did not see anything that
"
93726,"‘important--unimportant--unimportant--important--’ as if he were trying
"
93730,"shape doesn’t matter,’ it said,) and then all the party were placed
"
93747,"‘It began with the tea,’ the Hatter replied.
"
93766,"But at any rate he might answer questions.--How am I to get in?’ she
"
93805,"like a Jack-in-the-box, and up I goes like a sky-rocket!’
"
93806,"flower-pot that stood near. The three soldiers wandered about for a
"
93824,"began picking them up again as quickly as she could, for the accident of
"
93829,"
"
93868,"think you could draw treacle out of a treacle-well--eh, stupid?’
"
93869,"a great crash, as if a dish or kettle had been broken to pieces.
"
93892,"‘Certainly not!’ said Alice indignantly.
"
93900,"wonder what they WILL do next! If they had any sense, they’d take the
"
